7LV9-D1,ranked,ranked_0,3.786
7LV9-D1,Mod-5ranked,Mod-5ranked_unsupervised_0,9.118
7LV9-D1,Modalpha_2best_unsupervised,Mod-2best_unsupervised_0,5.753
7LV9-D1,ranked,ranked_1,5.405
7LV9-D1,Mod-5ranked,Mod-5ranked_unsupervised_1,7.350
7LV9-D1,Modalpha_2best_unsupervised,Mod-2best_unsupervised_1,5.506
7LV9-D1,ranked,ranked_2,8.565
7LV9-D1,Mod-5ranked,Mod-5ranked_unsupervised_2,10.445
7LV9-D1,Modalpha_2best_unsupervised,Mod-2best_unsupervised_2,5.260
7LV9-D1,ranked,ranked_3,19.131
7LV9-D1,Mod-5ranked,Mod-5ranked_unsupervised_3,9.416
7LV9-D1,Modalpha_2best_unsupervised,Mod-2best_unsupervised_3,5.562
7LV9-D1,ranked,ranked_4,15.726
7LV9-D1,Mod-5ranked,Mod-5ranked_unsupervised_4,7.290
7LV9-D1,Modalpha_2best_unsupervised,Mod-2best_unsupervised_4,5.278
